96,-1,-1,-1,94,55,55,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96
96,-1,-1,-1,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96
96,-1,-1,-1,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96
96,-1,-1,-1,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96
96,-1,-1,-1,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96
96,-1,-1,-1,94,72,72,72,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96
96,96,96,96,96,55,55,55,72,72,72,72,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96
96,-1,-1,-1,-1,-1,-1,-1,55,55,55,55,72,72,72,72,72,72,72,72,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96
96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,55,55,55,55,55,55,72,72,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96
96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,72,72,72,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,55,72,72,72,72,72,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,55,55,55,72,72,72,221,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,55,72,72,72,72,72,72,221,221,-1,-1,-1,-1,-1,-1,87,87,87
96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,55,55,55,55,55,72,72,72,72,72,72,72,72,87,-1,79
96,72,72,72,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,55,55,55,55,55,55,55,87,-1,78
96,55,55,55,55,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,78
96,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,78
96,55,55,55,55,-1,-1,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,78
96,55,55,55,55,-1,-1,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,72,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,78
96,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,-1,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,78
55,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,-1,-1,-1,-1,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,78
55,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,-1,-1,-1,-1,-1,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,72
55,55,55,55,55,-1,-1,-1,-1,-1,-1,207,-1,-1,-1,-1,72,-1,-1,-1,-1,-1,-1,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,55,55,55,55
55,55,55,55,55,84,84,84,84,84,84,84,72,72,72,72,84,84,84,84,84,84,84,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,-1,-1,-1,-1,-1,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,72,72,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,-1,224,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,-1,-1,-1,-1,-1,-1,62,-1,-1,-1,-1,-1,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,-1,-1,-1,-1,221,221,221,221,-1,-1,-1,-1,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,84,84,84,84,55,55,55,55,84,84,84,84,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,83,83,83,83,55,55,55,55,55,55,55,55,55,55,96
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,55,55,55,96
